Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2016,2016,%,7.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2017,2017,%,7.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2018,2018,%,7.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2019,2019,%,7.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2020,2020,%,7.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2021,2021,%,7.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2022,2022,%,8.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2023,2023,%,8.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),2024,2024,%,8.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2000,2000,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2001,2001,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2002,2002,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2003,2003,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2004,2004,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2005,2005,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2006,2006,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2007,2007,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2008,2008,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2009,2009,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2010,2010,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2011,2011,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2012,2012,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2013,2013,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2014,2014,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2015,2015,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2016,2016,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2017,2017,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2018,2018,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2019,2019,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2020,2020,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2021,2021,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2022,2022,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2023,2023,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),2024,2024,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2000,2000,%,27.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2001,2001,%,28,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2002,2002,%,28.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2003,2003,%,29.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2004,2004,%,30,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2005,2005,%,30.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2006,2006,%,31.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2007,2007,%,31.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2008,2008,%,32.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2009,2009,%,32.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2010,2010,%,33.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2011,2011,%,33.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2012,2012,%,34.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2013,2013,%,34.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2014,2014,%,35,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2015,2015,%,35.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2016,2016,%,35.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2017,2017,%,36.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2018,2018,%,36.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2019,2019,%,36.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2020,2020,%,37,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2021,2021,%,37.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21042,Prevalence of obesity in the adult population (18 years and older) (percent),2022,2022,%,37.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2000,2000,million No,0.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2001,2001,million No,0.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2002,2002,million No,0.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2003,2003,million No,0.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2004,2004,million No,0.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2005,2005,million No,0.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2006,2006,million No,0.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2007,2007,million No,0.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2008,2008,million No,0.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2009,2009,million No,0.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2010,2010,million No,0.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2011,2011,million No,0.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2012,2012,million No,0.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2013,2013,million No,0.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2014,2014,million No,0.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2015,2015,million No,0.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2016,2016,million No,0.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2017,2017,million No,0.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2018,2018,million No,0.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2019,2019,million No,1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2020,2020,million No,1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2021,2021,million No,1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210420,Number of obese adults (18 years and older) (million),2022,2022,million No,1.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2000,2000,%,27.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2001,2001,%,26.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2002,2002,%,26.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2003,2003,%,26.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2004,2004,%,26,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2005,2005,%,25.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2006,2006,%,25.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2007,2007,%,25.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2008,2008,%,25,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2009,2009,%,24.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2010,2010,%,24.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2011,2011,%,24.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2012,2012,%,24.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2013,2013,%,24,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2014,2014,%,23.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2015,2015,%,23.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2016,2016,%,23.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2017,2017,%,23.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2018,2018,%,23.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2019,2019,%,24,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2020,2020,%,24,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2021,2021,%,24.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2022,2022,%,24.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),2023,2023,%,24.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2000,2000,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2001,2001,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2002,2002,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2003,2003,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2004,2004,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2005,2005,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2006,2006,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2007,2007,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2008,2008,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2009,2009,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2010,2010,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2011,2011,million No,0.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2012,2012,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2013,2013,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2014,2014,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2015,2015,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2016,2016,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2017,2017,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2018,2018,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2019,2019,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2020,2020,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2021,2021,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2022,2022,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),2023,2023,million No,0.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2006,2006,%,24.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2010,2010,%,28.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2014,2014,%,38.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),2020,2020,%,38.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2000,2000,%,9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2001,2001,%,9.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2002,2002,%,9.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2003,2003,%,9.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2004,2004,%,9.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2005,2005,%,9.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2006,2006,%,9.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2007,2007,%,9.5,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2008,2008,%,9.6,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2009,2009,%,9.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2010,2010,%,9.7,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2011,2011,%,9.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2012,2012,%,9.8,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2013,2013,%,9.9,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2014,2014,%,10,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2015,2015,%,10,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2016,2016,%,10.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2017,2017,%,10.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2018,2018,%,10.2,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2019,2019,%,10.3,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6121,Value,21049,Prevalence of low birthweight (percent),2020,2020,%,10.4,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2000,2000,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2001,2001,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2002,2002,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2003,2003,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2004,2004,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2005,2005,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2006,2006,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2007,2007,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2008,2008,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2009,2009,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2010,2010,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2011,2011,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2012,2012,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2013,2013,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2014,2014,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2015,2015,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2016,2016,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2017,2017,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2018,2018,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2019,2019,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6132,Value,210490,Number of newborns with low birthweight (million),2020,2020,million No,<0.1,X,Figure from external organization,
FS,Suite of Food Security Indicators,275,Palestine,6128,Value,21056,Minimum dietary energy requirement (kcal/cap/day),2000,2000,kcal/cap/d,1660,E,Estimated value,
FS,Suite of Food Security Indicators,275,Palestine,6128,Value,21056,Minimum dietary energy requirement (kcal/cap/day),2001,2001,kcal/cap/d,1665,E,Estimated value,
FS,Suite of Food Security Indicators,275,Palestine,6128,Value,21056,Minimum dietary energy requirement (kcal/cap/day),2002,2002,kcal/cap/d,1669,E,Estimated value,
